"RCD","Symbol_or_reported_abbr","HGNC_ID","ENSG_stable","Dependence","Evidence","Exp_organism","Pathway","Confidence","Experiments","Caution","UniProtAC","PMID","Remark","Latest_update","Data_source","Gene_type_hgnc_locus_type_or_other"
"Ferroptosis","SIRT3","HGNC:14931","ENSG00000142082","_NA_","SIRT3 deficiency is resistant to autophagy‐dependent ferroptosis by inhibiting the AMPK/mTOR pathway and promoting GPX4 levels.","Human, porcine","SIRT3 :-: GPX4, GPX4 :-: Ferroptosis","Validated",0,"_NA_","Q9NTG7","32329068","_NA_",2021-12-09,"FerrDb team","gene with protein product"
"Ferroptosis","PRKAA2","HGNC:9377","ENSG00000162409","_NA_","Suppression of AMPK impairs SIRT3‐enhanced ferroptosis.","Human, porcine","PRKAA2 :+: Ferroptosis","Validated",0,"_NA_","P54646","32329068","AMPK in article.",2021-12-09,"FerrDb team","gene with protein product"
"Ferroptosis","TFRC","HGNC:11763","ENSG00000072274","_NA_","Knockdown of TFRC suppresses CP depletion-enhanced ferroptosis.","Human","TFRC :+: Fe2+, Fe2+ :+: Ferroptosis, TFRC :+: Lipid ROS, Lipid ROS :+: Ferroptosis","Validated",0,"_NA_","P02786","32283255","_NA_",2021-12-09,"FerrDb team","gene with protein product"
"Ferroptosis","CGAS","HGNC:21367","ENSG00000164430","_NA_","The CGAS-STING1 pathway promotes zalcitabine-induced ferroptosis.","Human","CGAS :+: MDA, MDA :+: Ferroptosis","Validated",0,"_NA_","Q8N884","32186434","_NA_",2021-12-19,"FerrDb team","gene with protein product"
"Ferroptosis","STING1","HGNC:27962","ENSG00000184584","_NA_","The CGAS-STING1 pathway promotes zalcitabine-induced ferroptosis.","Human","STING1 :+: MDA, MDA :+: Ferroptosis","Validated",0,"_NA_","Q86WV6","32186434","_NA_",2021-12-19,"FerrDb team","gene with protein product"
"Ferroptosis","HDDC3","HGNC:30522","ENSG00000184508","_NA_","Ferroptosis-inducing erastin or cystine deprivation elevates MESH1, whose overexpression depletes NADPH and sensitizes cells to ferroptosis, whereas MESH1 depletion promotes ferroptosis survival by sustaining the levels of NADPH and GSH and by reducing lipid peroxidation.","Human","HDDC3 :-: NADPH, NADPH :-: Ferroptosis, HDDC3 :-: GSH, GSH :-: Ferroptosis, HDDC3 :+: Lipid ROS, Lipid ROS :+: Ferroptosis","Validated",0,"_NA_","Q8N4P3","32462112","MESH1 in article.",2021-12-22,"FerrDb team","gene with protein product"
"Ferroptosis","MIR761","HGNC:37305","ENSG00000283899","_NA_","Additionally, circ-TTBK2 knockdown or miR-761 increase could retard cell proliferation, invasion, and promote ferroptosis in glioma cells.","Human","MIR761 :-: ITGB8, ITGB8 :-: Ferroptosis","Validated",0,"_NA_","_NA_","32196629","_NA_",2021-12-24,"FerrDb team","RNA, micro"
"Ferroptosis","MDM2","HGNC:6973","ENSG00000135679","_NA_","MDM2 and MDMX promote ferroptosis by PPARα-mediated lipid remodeling.","Human","MDM2 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, MDM2 :-: PPARα, PPARα :-: Ferroptosis","Validated",0,"_NA_","Q00987","32079652","_NA_",2021-12-30,"FerrDb team","gene with protein product"
"Ferroptosis","MDM4","HGNC:6974","ENSG00000198625","_NA_","MDM2 and MDMX promote ferroptosis by PPARα-mediated lipid remodeling.","Human","MDM4 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, MDM4 :-: PPARα, PPARα :-: Ferroptosis","Validated",0,"_NA_","O15151","32079652","MDMX in article.",2021-12-30,"FerrDb team","gene with protein product"
"Ferroptosis","ALOX15","HGNC:433","ENSG00000161905","_NA_","Indeed, knocking down (KD) of 15-LOX in M2 RAW 264.7 macrophages and EOC 20 cells resulted in significantly reduced sensitivity to ferroptosis triggered by RSL3 (Figs. 1e,f and supplementary Fig. 1e, f).","Mice","ALOX15 :+: Ferroptosis","Validated",0,"_NA_","P16050","32080625","15-LOX in article.",2021-12-30,"FerrDb team","gene with protein product"
"Ferroptosis","POR","HGNC:9208","ENSG00000127948","_NA_","These data indicate that POR is a key enzyme involved in the execution of ML210/RSL3-induced ferroptotic cell death in melanoma and ccRCC cells.","Human","POR :+: Lipid ROS, Lipid ROS :+: Ferroptosis","Validated",0,"_NA_","P16435","32080622","_NA_",2021-12-30,"FerrDb team","gene with protein product"
"Ferroptosis","MIR214","HGNC:31591","ENSG00000283844","_NA_","MicroRNA-214-3p enhances erastin-induced ferroptosis by targeting ATF4 in hepatoma cells.","Human","miR-214 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, miR-214 :+: malondialdehyde, malondialdehyde :+: Ferroptosis, miR-214 :+: Fe2+, Fe2+ :+: Ferroptosis, miR-214 :-: glutathione, glutathione :-: Ferroptosis, miR-214 :-: ATF4, ATF4 :-: Ferroptosis","Validated",0,"_NA_","_NA_","31960438","_NA_",2021-12-30,"FerrDb team","RNA, micro"
"Ferroptosis","DLD","HGNC:2898","ENSG00000091140","_NA_","DLD links to ferroptosis induced by cystine deprivation or import inhibition. DLD gene silencing caused a significant reduction in cellular and lipid ROS levels induced by cystine deprivation but did not change intracellular GSH contents.","Human","DLD :+: Lipid ROS, Lipid ROS :+: Ferroptosis","Validated",0,"_NA_","P09622","31931284","_NA_",2021-12-30,"FerrDb team","gene with protein product"
"Ferroptosis","LONP1","HGNC:9479","ENSG00000196365","_NA_","Inhibition of LONP1 protects against erastin-induced ferroptosis in Pancreatic ductal adenocarcinoma PANC1 cells.","Human","LONP1 :-: GPX4, GPX4 :-: Ferroptosis, LONP1 :+: ACSL4, ACSL4 :+: Ferroptosis, LONP1 :-: GSH, GSH :-: Ferroptosis, LONP1 :+: MDA, MDA :+: Ferroptosis, LONP1 :-: Nrf2, Nrf2 :+: GPX4, GPX4 :-: Lipid ROS, Lipid ROS :+: Ferroptosis","Validated",0,"_NA_","P36776","31822343","_NA_",2022-01-07,"FerrDb team","gene with protein product"
"Ferroptosis","ACSL4","HGNC:3571","ENSG00000068366","_NA_","ACSL4 suppresses glioma cells proliferation via activating ferroptosis.","Human","ACSL4 :-: GPX4, GPX4 :-: Ferroptosis, ACSL4 :+: 5-HETE, 5-HETE :+: Ferroptosis, ACSL4 :+: 12-HETE, 12-HETE :+: Ferroptosis, ACSL4 :+: 15-HETE, 15-HETE :+: Ferroptosis","Validated",0,"_NA_","O60488","31789401","_NA_",2022-01-07,"FerrDb team","gene with protein product"
"Ferroptosis","BACH1","HGNC:935","ENSG00000156273","_NA_","These results showed that BACH1 promoted ferroptosis in MEFs.","Mice","BACH1 :-: Gclm, Gclm :+: GSH, GSH :-: Ferroptosis, BACH1 :-: Src7a11, Src7a11 :+: GSH, GSH :-: Ferroptosis, BACH1 :-: Fth1, Fth1 :-: Fe2, Fe2 :+: Ferroptosis, BACH1 :-: Ftl1, Ftl1 :-: Fe2, Fe2 :+: Ferroptosis, BACH1 :-: Slc40a1, Slc40a1 :-: Fe2, Fe2 :+: Ferroptosis","Validated",0,"_NA_","O14867","31740582","_NA_",2022-01-07,"FerrDb team","gene with protein product"
"Ferroptosis","DNAJB6","HGNC:14888","ENSG00000105993","_NA_","DNAJB6 Promotes Ferroptosis in Esophageal Squamous Cell Carcinoma.","Human","DNAJB6a :+: Lipid ROS, Lipid ROS :+: Ferroptosis, DNAJB6a :-: GSH, GSH :-: Ferroptosis, DNAJB6a :-: GPX4, GPX4 :-: Ferroptosis","Validated",0,"_NA_","O75190","31701262","_NA_",2022-01-07,"FerrDb team","gene with protein product"
"Ferroptosis","WWTR1","HGNC:24042","ENSG00000018408","_NA_","TAZ removal confers ferroptosis resistance, while TAZS89A overexpression sensitizes cells to ferroptosis.","Human","WWTR1 :+: ANGPTL4, ANGPTL4 :+: NOX2, NOX2 :+: Ferroptosis","Validated",0,"_NA_","Q9GZV5","31641008","TAZ in article.",2022-01-10,"FerrDb team","gene with protein product"
"Ferroptosis","SIRT1","HGNC:14929","ENSG00000096717","_NA_","Intestinal SIRT1 Deficiency Inhibits Hepatic Ferroptosis in Ethanol-Administrated Mice.","Mice","SIRT1 :+: Fe/Fe2, Fe/Fe2 :+: Ferroptosis, SIRT1 :-: GSH, GSH :-: Ferroptosis, SIRT1 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, SIRT1 :-: NADP+/NADPH, NADP+/NADPH :-: Ferroptosis","Validated",0,"_NA_","Q96EB6","31610175","_NA_",2022-01-10,"FerrDb team","gene with protein product"
"Ferroptosis","ATM","HGNC:795","ENSG00000149311","_NA_","Taken together, we found ATM inhibition protects against ferroptosis by reducing the labile iron pool.","Human","ATM :-: FPN1, FPN1 :-: Fe, ATM :-: FTH1, FTH1 :-: Fe, ATM :-: FTL, FTL :-: Fe, Fe :+: Ferroptosis, ATM :-: GPX4, GPX4 :-: Ferroptosis, ATM :-: SLC40A1, SLC40A1 :-: Fe, Fe :+: Ferroptosis","Validated",0,"_NA_","Q13315","31320750","_NA_",2022-01-10,"FerrDb team","gene with protein product"
"Ferroptosis","PRKCA","HGNC:9393","ENSG00000154229","_NA_","Similarly, genetic knockdown of PKCα significantly protected RMS cells from Erastin-induced cell death.","Human","PRKCA :+: Ferroptosis","Validated",0,"_NA_","P17252","31173656","PKCα in article.",2022-01-10,"FerrDb team","gene with protein product"
"Ferroptosis","LGMN","HGNC:9472","ENSG00000100600","_NA_","Legumain promotes tubular ferroptosis by facilitating chaperone-mediated autophagy of GPX4 in AKI.","Mice","LGMN :+: Lipid ROS, Lipid ROS :+: Ferroptosis, LGMN :+: MDA, MDA :+: Ferroptosis, LGMN :+: Acsl4, Acsl4 :+: Ferroptosis, LGMN :+: Cox-2, Cox-2 :+: Ferroptosis, LGMN :-: GPX4, GPX4 :-: Ferroptosis","Validated",0,"_NA_","Q99538","33431801","_NA_",2022-01-19,"FerrDb team","gene with protein product"
"Ferroptosis","ACSL4","HGNC:3571","ENSG00000068366","_NA_","ACSL4 promotes postischemic neuronal ferroptosis.","Mice","ACSL4 :+: Lipid ROS, Lipid ROS :+: Ferroptosis","Validated",0,"_NA_","O60488","33444733","_NA_",2022-01-19,"FerrDb team","gene with protein product"
"Ferroptosis","TP53","HGNC:11998","ENSG00000141510","_NA_","p53 promotes RT-induced ferroptosis partly through antagonizing SLC7A11 induction.","Human","TP53 :-: SLC7A11, SLC7A11 :-: Lipid ROS, Lipid ROS :+: Ferroptosis","Validated",0,"_NA_","P04637","33927351","_NA_",2022-01-26,"FerrDb team","gene with protein product"
"Ferroptosis","IFNG","HGNC:5438","ENSG00000111537","_NA_","IFNγ sensitized tumor cells to ferroptosis in vitro.","Human","IFNG :+: Lipid ROS, Lipid ROS :+: Ferroptosis, IFNG :-: System Xc-, System Xc- :-: Ferroptosis, IFNG :+: ACSL4, ACSL4 :+: Ferroptosis, IFNG :-: GPX4, GPX4 :-: Ferroptosis","Validated",0,"_NA_","P01579","34318944","IFNγ in article.",2022-01-26,"FerrDb team","gene with protein product"
"Ferroptosis","SMPD1","HGNC:11120","ENSG00000166311","_NA_","Importantly, genetic activation of ASM increases ferroptosis in cancer cells induced by various FINs.","Human","SMPD1 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, SMPD1 :-: System Xc-, System Xc- :-: Ferroptosis, SMPD1 :-: GSH, GSH :-: Ferroptosis, SMPD1 :-: GPX4, GPX4 :-: Ferroptosis","Validated",0,"_NA_","P17405","33414455","ASM in article.",2022-01-26,"FerrDb team","gene with protein product"
"Ferroptosis","MYCN","HGNC:7559","ENSG00000134323","_NA_","MYCN confers cell sensitivity to ferroptosis upon GPX4 inhibition.","Human","MYCN :-: GPX4, GPX4 :-: Ferroptosis, MYCN :+: TFRC, TFRC :+: Fe2+, Fe2+ :+: Ferroptosis, MYCN :+: TFRC, TFRC :+: Lipid ROS, Lipid ROS :+: Ferroptosis","Validated",0,"_NA_","P04198","34011924","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","SLC11A2","HGNC:10908","ENSG00000110911","_NA_","Conversely, DMT1 knockdown by siRNA evidently blocked temozolomide-induced ferroptosis in TG905 cells.","Human","SLC11A2 :+: MDA, MDA :+: Ferroptosis, SLC11A2 :+: iron content, iron content :+: Ferroptosis, SLC11A2 :+: Lipid ROS, Lipid ROS :+: Ferroptosis","Validated",0,"_NA_","P49281","34427071","DMT1 in article.",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","IFNA1","HGNC:5417","ENSG00000197919","_NA_","Together, our results demonstrate that the autoantibodies and the increased IFN-α in SLE sera downregulate the expression of GPX4 and lead to neutrophil ferroptosis.","Human, mice","IFNA1 :-: GPX4, GPX4 :-: Ferroptosis","Deduced",0,"_NA_","P01562","34385713","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","IFNA2","HGNC:5423","ENSG00000188379","_NA_","Together, our results demonstrate that the autoantibodies and the increased IFN-α in SLE sera downregulate the expression of GPX4 and lead to neutrophil ferroptosis.","Human, mice","IFNA2 :-: GPX4, GPX4 :-: Ferroptosis","Deduced",0,"_NA_","P01563","34385713","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","IFNA4","HGNC:5425","ENSG00000236637","_NA_","Together, our results demonstrate that the autoantibodies and the increased IFN-α in SLE sera downregulate the expression of GPX4 and lead to neutrophil ferroptosis.","Human, mice","IFNA4 :-: GPX4, GPX4 :-: Ferroptosis","Deduced",0,"_NA_","P05014","34385713","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","IFNA5","HGNC:5426","ENSG00000147873","_NA_","Together, our results demonstrate that the autoantibodies and the increased IFN-α in SLE sera downregulate the expression of GPX4 and lead to neutrophil ferroptosis.","Human, mice","IFNA5 :-: GPX4, GPX4 :-: Ferroptosis","Deduced",0,"_NA_","P01569","34385713","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","IFNA6","HGNC:5427","ENSG00000120235","_NA_","Together, our results demonstrate that the autoantibodies and the increased IFN-α in SLE sera downregulate the expression of GPX4 and lead to neutrophil ferroptosis.","Human, mice","IFNA6 :-: GPX4, GPX4 :-: Ferroptosis","Deduced",0,"_NA_","P05013","34385713","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","IFNA7","HGNC:5428","ENSG00000214042","_NA_","Together, our results demonstrate that the autoantibodies and the increased IFN-α in SLE sera downregulate the expression of GPX4 and lead to neutrophil ferroptosis.","Human, mice","IFNA7 :-: GPX4, GPX4 :-: Ferroptosis","Deduced",0,"_NA_","P01567","34385713","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","IFNA8","HGNC:5429","ENSG00000120242","_NA_","Together, our results demonstrate that the autoantibodies and the increased IFN-α in SLE sera downregulate the expression of GPX4 and lead to neutrophil ferroptosis.","Human, mice","IFNA8 :-: GPX4, GPX4 :-: Ferroptosis","Deduced",0,"_NA_","P32881","34385713","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","IFNA10","HGNC:5418","ENSG00000186803","_NA_","Together, our results demonstrate that the autoantibodies and the increased IFN-α in SLE sera downregulate the expression of GPX4 and lead to neutrophil ferroptosis.","Human, mice","IFNA10 :-: GPX4, GPX4 :-: Ferroptosis","Deduced",0,"_NA_","P01566","34385713","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","IFNA13","HGNC:5419","ENSG00000233816","_NA_","Together, our results demonstrate that the autoantibodies and the increased IFN-α in SLE sera downregulate the expression of GPX4 and lead to neutrophil ferroptosis.","Human, mice","IFNA13 :-: GPX4, GPX4 :-: Ferroptosis","Deduced",0,"_NA_","P01562","34385713","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","IFNA14","HGNC:5420","ENSG00000228083","_NA_","Together, our results demonstrate that the autoantibodies and the increased IFN-α in SLE sera downregulate the expression of GPX4 and lead to neutrophil ferroptosis.","Human, mice","IFNA14 :-: GPX4, GPX4 :-: Ferroptosis","Deduced",0,"_NA_","P01570","34385713","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","IFNA16","HGNC:5421","ENSG00000147885","_NA_","Together, our results demonstrate that the autoantibodies and the increased IFN-α in SLE sera downregulate the expression of GPX4 and lead to neutrophil ferroptosis.","Human, mice","IFNA16 :-: GPX4, GPX4 :-: Ferroptosis","Deduced",0,"_NA_","P05015","34385713","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","IFNA17","HGNC:5422","ENSG00000234829","_NA_","Together, our results demonstrate that the autoantibodies and the increased IFN-α in SLE sera downregulate the expression of GPX4 and lead to neutrophil ferroptosis.","Human, mice","IFNA17 :-: GPX4, GPX4 :-: Ferroptosis","Deduced",0,"_NA_","P01571","34385713","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","IFNA21","HGNC:5424","ENSG00000137080","_NA_","Together, our results demonstrate that the autoantibodies and the increased IFN-α in SLE sera downregulate the expression of GPX4 and lead to neutrophil ferroptosis.","Human, mice","IFNA21 :-: GPX4, GPX4 :-: Ferroptosis","Deduced",0,"_NA_","P01568","34385713","_NA_",2022-02-10,"FerrDb team","gene with protein product"
"Ferroptosis","SMG9","HGNC:25763","ENSG00000105771","_NA_","SMG9 drives ferroptosis by directly inhibiting GPX4 degradation.","Human","SMG9 :-: GPX4, GPX4 :-: Ferroptosis","Validated",0,"_NA_","Q9H0W8","34146907","_NA_",2022-02-23,"FerrDb team","gene with protein product"
"Ferroptosis","NR1D1","HGNC:7962","ENSG00000126368","_NA_","Kidney-specific loss of Rev-erbα attenuates AAI-induced ferroptosis and renal injury in mice.","Mice","NR1D1 :-: GPX4, GPX4 :-: Ferroptosis","Validated",0,"_NA_","P20393","34673015","REV-ERBα in article.",2022-02-23,"FerrDb team","gene with protein product"
"Ferroptosis","ACSL4","HGNC:3571","ENSG00000068366","_NA_","ACSL4 positively regulated ferroptosis in lung adenocarcinoma.","Human","ACSL4 :+: iron uptake, iron uptake :+: Ferroptosis, ACSL4 :+: Lipid ROS, Lpid ROS :+: Ferroptosis, ACSL4 :-: iron chelation, iron chelation :-: Ferroptosis","Validated",0,"_NA_","O60488","34053456","_NA_",2022-02-24,"FerrDb team","gene with protein product"
"Ferroptosis","PPARG","HGNC:9236","ENSG00000132170","_NA_","PPARG drives ferroptosis in DCs.","Mice","PPARG :+: Ferroptosis","Validated",0,"_NA_","P37231","34478917","_NA_",2022-02-24,"FerrDb team","gene with protein product"
"Ferroptosis","TLR4","HGNC:11850","ENSG00000136869","_NA_","Inhibition of TLR4 prevents the activation of ferroptosis following HIBD.","Human, rat","TLR4 :-: SLC7A11, SLC7A11 :-: Ferroptosis, TLR4 :-: GPX4, GPX4 :-: Ferroptosis, TLR4 :+: oxidative stress, oxidative stress :+: Ferroptosis, TLR4 :+: mitochondrial injury, mitochondrial injury :+: Ferroptosis","Validated",0,"_NA_","O00206","34343528","_NA_",2022-02-24,"FerrDb team","gene with protein product"
"Ferroptosis","IL6","HGNC:6018","ENSG00000136244","_NA_","Interleukin-6 promotes ferroptosis in bronchial epithelial cells by inducing reactive oxygen species-dependent lipid peroxidation and disrupting iron homeostasis.","Human","IL6 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, IL6 :+: Fe2, Fe2 :+: Ferroptosis","Validated",0,"_NA_","P05231","34402724","_NA_",2022-02-24,"FerrDb team","gene with protein product"
"Ferroptosis","MIR335","HGNC:31773","ENSG00000199043","_NA_","miR-335 promotes ferroptosis by targeting ferritin heavy chain 1 in in vivo and in vitro models of Parkinson's disease.","Rat","miR-335 :-: FTH1, FTH1 :-: iron release, iron release :+: Ferroptosis, miR-335 :-: FTH1, FTH1 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, miR-335 :-: FTH1, FTH1 :+:  mitochondrial membrane potential, mitochondrial membrane potential :-: Ferroptosis","Validated",0,"_NA_","_NA_","33649797","_NA_",2022-08-04,"FerrDb team","RNA, micro"
